,id,label,comments
3024,44383202,Information / Interface,0
3025,44369281,Bug,0
3026,44369281,Easy-fix,0
3027,44337823,Bug,1
3028,44328692,Bug,2
3029,44328692,Easy-fix,2
3030,44328692,Information / Interface,2
3031,44263559,Bug,3
3032,44234326,Bug,3
3033,44234326,Duplicate,3
3034,44234326,Information / Interface,3
3035,44234165,Balance,0
3036,44234165,Bug,0
3037,44234165,Easy-fix,0
3038,44228449,Bug,3
3039,44228449,Information / Interface,3
3040,44198356,Bug,2
3041,44198356,Duplicate,2
3042,44198356,Information / Interface,2
3043,44193893,Bug,0
3044,44193893,Easy-fix,0
3045,44114262,Bug,0
3046,44039700,Bug,1
3047,44008635,Bug,0
3048,44008635,Information / Interface,0
3049,43999488,Bug,8
3050,43943314,Bug,2
3051,43928619,Bug,7
3052,43812871,Bug,7
3053,43797783,Bug,0
3054,43797783,Information / Interface,0
3055,43687308,Bug,0
3056,43687308,Easy-fix,0
3057,43682682,Bug,8
3058,43644280,Bug,1
3059,43546389,Bug,3
3060,43546389,Duplicate,3
3061,43487677,Bug,0
3062,43455333,Bug,0
3063,43353508,Bug,14
3064,43350816,Bug,2
3065,43350816,Information / Interface,2
3066,43342741,Bug,15
3067,43339238,Bug,3
3068,43323641,Bug,1
3069,43323641,Easy-fix,1
3070,43320098,Bug,6
3071,43299289,Balance,4
3072,43299289,Bug,4
3073,43234712,Bug,1
3074,43234712,Information / Interface,1
3075,43210117,Bug,6
3076,43210117,NPC,6
3077,43200975,Bug,1
3078,43200214,Bug,1
3079,43200214,Easy-fix,1
3080,43166115,Bug,3
3081,43134838,Bug,4
3082,43103537,Bug,7
3083,43103537,Information / Interface,7
3084,43099831,Bug,3
3085,43065377,Bug,9
3086,43065377,Information / Interface,9
3087,43007534,Bug,5
3088,43007534,Enhancement,5
3089,42975070,Bug,0
3090,42975070,Information / Interface,0
3091,42971809,Bug,1
3092,42899616,Bug,9
3093,42899616,Crash / Freeze,9
3094,42852595,Bug,1
3095,42852595,Documentation,1
3096,42852595,Information / Interface,1
3097,42783385,Bug,4
3098,42762067,Bug,5
3099,42755672,Bug,2
3100,42755672,Information / Interface,2
3101,42733788,Bug,3
3102,42733788,Duplicate,3
3103,42733542,Bug,10
3104,42732103,Bug,0
3105,42729721,Bug,1
3106,42717416,Bug,8
3107,42707742,Bug,4
3108,42707742,Enhancement,4
3109,42706439,Bug,5
3110,42706439,Confirmed,5
3111,42706439,Information / Interface,5
3112,42703521,Bug,1
3113,42703521,Duplicate,1
3114,42702484,Bug,3
3115,42702484,Information / Interface,3
3116,42673872,Balance,0
3117,42673872,Bug,0
3118,42651008,Bug,8
3119,42651008,Information / Interface,8
3120,42570343,Bug,3
3121,42570343,Crash / Freeze,3
3122,42545233,Balance,8
3123,42545233,Bug,8
3124,42526215,Bug,2
3125,42526215,Crash / Freeze,2
3126,42526215,Duplicate,2
3127,42513844,Bug,3
3128,42513844,Crash / Freeze,3
3129,42484499,Bug,0
3130,42477080,Bug,4
3131,42477080,Information / Interface,4
3132,42450135,Bug,4
3133,42450135,Confirmation Needed,4
3134,42429494,Bug,12
3135,42367455,Bug,1
3136,42338570,Bug,1
3137,42338570,Information / Interface,1
3138,42322150,Bug,3
3139,42289617,Balance,1
3140,42289617,Bug,1
3141,42289617,Suggestion (Discuss),1
3142,42289231,Bug,0
3143,42289231,Information / Interface,0
3144,42269295,Bug,2
3145,42264369,Bug,2
3146,42264369,Information / Interface,2
3147,42212353,Bug,0
3148,42212353,Information / Interface,0
3149,42124934,Bug,3
3150,42124934,Confirmation Needed,3
3151,42113546,Balance,5
3152,42113546,Bug,5
3153,42110306,Balance,1
3154,42110306,Bug,1
3155,42041059,Bug,4
3156,42040908,Bug,0
3157,42040290,Balance,0
3158,42040290,Bug,0
3159,42040290,NPC,0
3160,41946264,Bug,2
3161,41946264,NPC,2
3162,41909985,Bug,1
3163,41909985,Confirmation Needed,1
3164,41901062,Bug,4
3165,41810304,Bug,2
3166,41770317,Bug,0
3167,41770317,Information / Interface,0
3168,41769742,Bug,1
3169,41769742,Information / Interface,1
3170,41769742,Vehicle,1
3171,41767753,Bug,4
3172,41767364,Bug,0
3173,41702346,Bug,1
3174,41702346,Information / Interface,1
3175,41629585,Bug,1
3176,41596011,Bug,10
3177,41596011,Crash / Freeze,10
3178,41582977,Bug,0
3179,41526647,Bug,5
3180,41526647,Information / Interface,5
3181,41193585,Bug,39
3182,41137015,Bug,2
3183,40997943,Bug,3
3184,40878898,Bug,9
3185,40878898,Confirmed,9
3186,40878898,Information / Interface,9
3187,40707739,Bug,5
3188,40707739,Mechanics Change,5
3189,40704328,Bug,1
3190,40704328,Confirmed,1
3191,40704328,NPC,1
3192,40578401,Bug,1
3193,40578401,Information / Interface,1
3194,40578401,NPC,1
3195,40452524,Bug,1
3196,40452524,Information / Interface,1
3197,40426113,Bug,1
3198,40426113,Confirmed,1
3199,40405729,Bug,3
3200,40405729,Crash / Freeze,3
3201,40387914,Bug,11
3202,40387914,Confirmed,11
3203,40387914,Mission,11
3204,40341930,Bug,3
3205,40341930,Mechanics Change,3
3206,40222091,Bug,3
3207,40222091,Confirmation Needed,3
3208,40222091,Crash / Freeze,3
3209,40174242,Bug,2
3210,40174242,Confirmed,2
3211,40174242,Information / Interface,2
3212,40125263,Bug,3
3213,40125263,Information / Interface,3
3214,40125263,Question,3
3215,40118392,Bug,3
3216,40118392,Crash / Freeze,3
3217,40118392,Information / Interface,3
3218,40024383,Bug,0
3219,40024383,Confirmed,0
3220,40024383,Information / Interface,0
3221,40023693,Bug,1
3222,40023693,Crash / Freeze,1
3223,40023314,Bug,1
3224,40023314,Information / Interface,1
3225,40015177,Bug,3
3226,40015177,Information / Interface,3
3227,39929599,Bug,0
3228,39928271,Balance,8
3229,39928271,Bug,8
3230,39928271,Confirmation Needed,8
3231,39928271,Information / Interface,8
3232,39925303,Bug,4
3233,39925303,Confirmed,4
3234,39925303,Information / Interface,4
3235,39919298,Bug,3
3236,39919298,Information / Interface,3
3237,39919044,Bug,0
3238,39905804,Bug,1
3239,39886707,Bug,17
3240,39886707,Confirmed,17
3241,39870317,Bug,1
3242,39826412,Bug,2
3243,39826412,Confirmation Needed,2
3244,39702891,Bug,10
3245,39648357,Bug,0
3246,39648357,Information / Interface,0
3247,39440904,Bug,0
3248,39421174,Bug,1
3249,39421174,Information / Interface,1
3250,39408796,Bug,9
3251,39356337,Bug,3
3252,39343018,Bug,5
3253,39340381,Bug,6
3254,39262027,Bug,1
3255,39253695,Bug,1
3256,39104025,Bug,5
3257,39104025,Confirmation Needed,5
3258,38855613,Bug,0
3259,38743872,Bug,0
3260,38741399,Bug,4
3261,38741399,Confirmation Needed,4
3262,38579005,Bug,6
3263,38575723,Bug,2
3264,38575723,NPC,2
3265,38523185,Bug,3
3266,38443577,Bug,3
3267,38443577,Confirmation Needed,3
3268,38443577,NPC,3
3269,38353815,Bug,2
3270,38297082,Bug,13
3271,38297082,Mechanics Change,13
3272,38297082,Question,13
3273,38260919,Bug,1
3274,38225351,Bug,0
3275,38201998,Bug,2
3276,38201998,Confirmation Needed,2
3277,38035638,Bug,4
3278,38035638,Crash / Freeze,4
3279,37946678,Bug,4
3280,37946678,Easy-fix,4
3281,37931521,Balance,1
3282,37931521,Bug,1
3283,37931521,NPC,1
3284,37812992,Bug,4
3285,37812056,Bug,7
3286,37812056,Mapgen,7
3287,37812056,Z-levels,7
3288,37728785,Bug,1
3289,37718668,Bug,7
3290,37718668,Easy-fix,7
3291,37711853,Bug,5
3292,37711853,Information / Interface,5
3293,37666976,Bug,0
3294,37666976,Crash / Freeze,0
3295,37666976,Information / Interface,0
3296,37649615,Bug,11
3297,37649615,Confirmed,11
3298,37398647,Bug,20
3299,37398647,Crash / Freeze,20
3300,37344914,Bug,0
3301,37324421,Bug,0
3302,37324421,Easy-fix,0
3303,37312501,Bug,6
3304,37312501,Confirmed,6
3305,37312501,Easy-fix,6
3306,37271484,Bug,3
3307,37271484,Easy-fix,3
3308,37250482,Bug,2
3309,37225280,Bug,6
3310,37225280,Confirmation Needed,6
3311,37225280,OSX,6
3312,37207978,Bug,3
3313,37194043,Bug,7
3314,37194043,Confirmed,7
3315,37125576,Bug,5
3316,37037430,Bug,2
3317,37037430,Duplicate,2
3318,37037430,Mechanics Change,2
3319,37037251,Bug,0
3320,37037251,Confirmed,0
3321,37037251,Information / Interface,0
3322,37037251,Mechanics Change,0
3323,37037251,Z-levels,0
3324,36994719,Bug,3
3325,36994719,Information / Interface,3
3326,36815642,Bug,0
3327,36815642,Crash / Freeze,0
3328,36812185,Bug,2
3329,36812185,Crash / Freeze,2
3330,36746888,Bug,7
3331,36742828,Bug,0
3332,36740292,Bug,3
3333,36740292,Confirmation Needed,3
3334,36736167,Bug,2
3335,36736167,Crash / Freeze,2
3336,36688962,Bug,1
3337,36617369,Bug,4
3338,36617369,Enhancement,4
3339,36617369,Information / Interface,4
3340,36436160,Bug,3
3341,36436160,Confirmation Needed,3
3342,36436160,Crash / Freeze,3
3343,36254072,Bug,2
3344,36254072,Duplicate,2
3345,36254072,Enhancement,2
3346,36220371,Balance,3
3347,36220371,Bug,3
3348,36220371,Confirmation Needed,3
3349,36206056,Bug,1
3350,36206056,Crash / Freeze,1
3351,36129216,Bug,2
3352,36129216,Information / Interface,2
3353,36120091,Bug,1
3354,36120091,Easy-fix,1
3355,35740169,Bug,3
3356,35740169,Information / Interface,3
3357,35722656,Bug,3
3358,35722656,Information / Interface,3
3359,35687723,Bug,6
3360,35545607,Bug,0
3361,35516243,Bug,1
3362,35506131,Bug,1
3363,35506131,Confirmed,1
3364,35506131,NPC,1
3365,35506131,Spawn,1
3366,35356074,Bug,0
3367,35356074,Information / Interface,0
3368,35228534,Bug,3
3369,35187200,Balance,0
3370,35187200,Bug,0
3371,35177381,Bug,3
3372,35177381,Confirmation Needed,3
3373,35125507,Bug,1
3374,35108347,Bug,3
3375,35108347,Information / Interface,3
3376,35054130,Bug,7
3377,35006386,Bug,1
3378,35006386,Crash / Freeze,1
3379,34948472,Bug,2
3380,34948472,Suggestion (Discuss),2
3381,34831646,Bug,3
3382,34831646,Information / Interface,3
3383,34703470,Bug,1
3384,34703456,Bug,4
3385,34703456,Easy-fix,4
3386,34615892,Bug,2
3387,34615892,Confirmation Needed,2
3388,34613985,Bug,5
3389,34613985,Confirmed,5
3390,34524007,Bug,4
3391,34443011,Bug,4
3392,34340631,Bug,6
3393,34340631,Suggestion (Discuss),6
3394,34306796,Bug,2
3395,34306796,Mechanics Change,2
3396,34299854,Bug,1
3397,34299854,Easy-fix,1
3398,34299854,Information / Interface,1
3399,34274525,Bug,1
3400,34274525,Information / Interface,1
3401,34272416,Bug,1
3402,34272416,Information / Interface,1
3403,34220598,Bug,4
3404,34220598,Confirmation Needed,4
3405,34048316,Bug,0
3406,34048316,Information / Interface,0
3407,33918469,Bug,10
3408,33906308,Bug,2
3409,33906308,Information / Interface,2
3410,33858989,Bug,0
3411,33858989,Information / Interface,0
3412,33850306,Bug,8
3413,33850306,Information / Interface,8
3414,33765465,Balance,4
3415,33765465,Bug,4
3416,33765465,Information / Interface,4
3417,33764264,Bug,3
3418,33762618,Bug,5
3419,33731392,Balance,0
3420,33731392,Bug,0
3421,33731392,Information / Interface,0
3422,33612416,Bug,4
3423,33612416,Confirmation Needed,4
3424,33603890,Bug,2
3425,33547101,Bug,0
3426,33546025,Bug,12
3427,33546025,Confirmed,12
3428,33546025,Information / Interface,12
3429,33530813,Bug,16
3430,33369828,Bug,3
3431,33362250,Bug,4
3432,33362250,Information / Interface,4
3433,33346268,Bug,9
3434,33346268,Easy-fix,9
3435,33346268,Information / Interface,9
3436,33282240,Bug,0
3437,33281670,Bug,1
3438,33281670,Confirmation Needed,1
3439,33281670,Information / Interface,1
3440,33254339,Bug,3
3441,33241360,Bug,2
3442,33241360,Information / Interface,2
3443,33237160,Bug,7
3444,33237160,Crash / Freeze,7
3445,33237160,Translation,7
3446,33183185,Bug,6
3447,33183185,Confirmed,6
3448,33170018,Bug,0
3449,33170018,Information / Interface,0
3450,33110818,Bug,6
3451,33110818,Information / Interface,6
3452,33106327,Bug,0
3453,33106327,Information / Interface,0
3454,33090474,Bug,1
3455,33058474,Bug,0
3456,33058474,Information / Interface,0
3457,33034947,Bug,0
3458,33034947,Information / Interface,0
3459,33015778,Bug,3
3460,33015778,Information / Interface,3
3461,33011091,Bug,4
3462,33011091,Duplicate,4
3463,32932396,Bug,2
3464,32914018,Bug,13
3465,32913643,Bug,5
3466,32910304,Bug,0
3467,32910304,Confirmation Needed,0
3468,32910304,Information / Interface,0
3469,32909204,Bug,1
3470,32909204,Information / Interface,1
3471,32908622,Bug,5
3472,32878074,Balance,5
3473,32878074,Bug,5
3474,32857376,Bug,2
3475,32857376,Information / Interface,2
3476,32853560,Bug,8
3477,32853560,Confirmed,8
3478,32853560,Vehicle,8
3479,32846275,Bug,5
3480,32846275,Enhancement,5
3481,32824182,Bug,2
3482,32824182,Information / Interface,2
3483,32773616,Bug,3
3484,32773616,Confirmed,3
3485,32773616,Mapgen,3
3486,32771730,Bug,5
3487,32771730,Confirmed,5
3488,32771730,Information / Interface,5
3489,32764485,Bug,0
3490,32764485,Information / Interface,0
3491,32764211,Bug,11
3492,32741679,Bug,3
3493,32741679,Easy-fix,3
3494,32685811,Bug,4
3495,32685320,Bug,2
3496,32685320,Enhancement,2
3497,32685320,Mapgen,2
3498,32684867,Bug,0
3499,32677874,Bug,7
3500,32677874,Easy-fix,7
3501,32650865,Bug,0
3502,32650865,Easy-fix,0
3503,32530390,Bug,6
3504,32530390,Information / Interface,6
3505,32519276,Bug,0
3506,32519276,Easy-fix,0
3507,32424455,Bug,7
3508,32328171,Bug,2
3509,32320072,Bug,0
3510,32312598,Bug,12
3511,32312598,Easy-fix,12
3512,32311782,Bug,4
3513,32306972,Bug,12
3514,32306972,Easy-fix,12
3515,32302213,Bug,2
3516,32302213,NPC,2
3517,32299436,Bug,3
3518,32285929,Bug,1
3519,32230950,Bug,1
3520,32173275,Bug,1
3521,32173275,Confirmation Needed,1
3522,32141478,Bug,2
3523,32126155,Bug,2
3524,32126155,Confirmation Needed,2
3525,32000995,Bug,0
3526,32000384,Bug,2
3527,32000384,Easy-fix,2
3528,31871506,Bug,5
3529,31861791,Bug,2
3530,31861791,Duplicate,2
3531,31854218,Bug,7
3532,31850564,Bug,4
3533,31725899,Bug,0
3534,31725899,Confirmed,0
3535,31678185,Bug,2
3536,31609580,Bug,6
3537,31595600,Bug,0
3538,31575752,Bug,7
3539,31575752,Easy-fix,7
3540,31573367,Bug,2
3541,31503624,Bug,3
3542,31399873,Bug,1
3543,31399873,Confirmation Needed,1
3544,31396331,Bug,18
3545,31381168,Bug,6
3546,31379956,Bug,1
3547,31378383,Bug,5
3548,31366470,Bug,5
3549,31366470,Information / Interface,5
3550,31338305,Bug,1
3551,31308374,Bug,6
3552,31256744,Bug,6
3553,31256744,Confirmation Needed,6
3554,31196608,Bug,2
3555,31196326,Bug,8
3556,31141909,Bug,4
3557,31134554,Balance,2
3558,31134554,Bug,2
3559,31134554,Easy-fix,2
3560,31128873,Bug,7
3561,31105922,Bug,2
3562,31098290,Bug,2
3563,31098290,Confirmed,2
3564,31092561,Bug,8
3565,31087153,Bug,0
3566,31087153,Easy-fix,0
3567,30978044,Bug,13
3568,30978044,Confirmation Needed,13
3569,30978044,Enhancement,13
3570,30978044,Vehicle,13
3571,30930571,Bug,0
3572,30924114,Bug,1
3573,30924114,Duplicate,1
3574,30910105,Bug,4
3575,30909859,Bug,2
3576,30909859,Easy-fix,2
3577,30908480,Bug,3
3578,30908480,Duplicate,3
3579,30860169,Bug,6
3580,30639806,Bug,1
3581,30637986,Balance,3
3582,30637986,Bug,3
3583,30593604,Bug,1
3584,30559169,Bug,1
3585,30559169,Confirmed,1
3586,30492958,Bug,4
3587,30492958,Confirmed,4
3588,30492958,NPC,4
3589,30492865,Bug,1
3590,30465113,Bug,1
3591,30437780,Bug,1
3592,30272578,Bug,2
3593,30245320,Bug,5
3594,30245320,Easy-fix,5
3595,30244997,Bug,5
3596,30212951,Bug,1
3597,30212951,Duplicate,1
3598,30212701,Bug,7
3599,30212701,Confirmation Needed,7
3600,30205792,Bug,1
3601,30205792,Windows,1
3602,30173148,Bug,5
3603,30157432,Bug,0
3604,30157005,Bug,3
3605,30153360,Bug,0
3606,30153360,Confirmation Needed,0
3607,30118069,Bug,4
3608,30117890,Bug,2
3609,30117890,Confirmation Needed,2
3610,30072937,Bug,1
3611,30058747,Bug,5
3612,30058747,Confirmed,5
3613,30032048,Bug,2
3614,30029223,Bug,1
3615,29983723,Bug,2
3616,29983723,Duplicate,2
3617,29982668,Bug,1
3618,29951879,Bug,0
3619,29843103,Bug,3
3620,29815166,Bug,3
3621,29782491,Bug,2
3622,29782491,Information / Interface,2
3623,29782491,Translation,2
3624,29724352,Bug,5
3625,29724352,Duplicate,5
3626,29724352,NPC,5
3627,29721849,Bug,2
3628,29721849,Information / Interface,2
3629,29716829,Bug,5
3630,29716829,Confirmed,5
3631,29716829,Crash / Freeze,5
3632,29716829,Translation,5
3633,29709308,Bug,1
3634,29677454,Bug,3
3635,29665192,Bug,2
3636,29664816,Bug,1
3637,29660800,Bug,2
3638,29660800,Confirmation Needed,2
3639,29654885,Bug,0
3640,29623014,Bug,2
3641,29623014,Translation,2
3642,29584027,Bug,0
3643,29556681,Bug,3
3644,29538433,Bug,6
3645,29538433,Confirmation Needed,6
3646,29538433,NPC,6
3647,29525234,Bug,2
3648,29524837,Bug,1
3649,29524414,Bug,2
3650,29524414,Confirmation Needed,2
3651,29523485,Bug,0
3652,29522426,Bug,2
3653,29522396,Bug,2
3654,29522366,Bug,1
3655,29506865,Bug,0
3656,29506044,Bug,1
3657,29498493,Bug,2
3658,29498493,Confirmation Needed,2
3659,29492931,Bug,4
3660,29492931,Enhancement,4
3661,29433393,Bug,6
3662,29315918,Bug,1
3663,29315918,Easy-fix,1
3664,29308674,Bug,3
3665,29308674,Confirmed,3
3666,29308674,Mapgen,3
3667,29297383,Bug,6
3668,29292918,Bug,2
3669,29292918,Information / Interface,2
3670,29292465,Bug,1
3671,29292465,Enhancement,1
3672,29237367,Bug,5
3673,29237367,Information / Interface,5
3674,29233162,Bug,14
3675,29160474,Bug,1
3676,29148519,Bug,1
3677,29071243,Bug,6
3678,29052979,Bug,0
3679,29032837,Bug,3
3680,29030450,Bug,2
3681,28945488,Bug,2
3682,28934947,Bug,11
3683,28934947,Information / Interface,11
3684,28895814,Bug,4
3685,28895545,Bug,0
3686,28837388,Bug,3
3687,28801855,Bug,1
3688,28795383,Bug,1
3689,28781715,Bug,1
3690,28759799,Bug,4
3691,28759799,NPC,4
3692,28758365,Bug,4
3693,28685240,Bug,1
3694,28685240,Easy-fix,1
3695,28685240,NPC,1
3696,28665163,Bug,19
3697,28665163,Confirmation Needed,19
3698,28655373,Bug,0
3699,28603509,Bug,3
3700,28592363,Bug,4
3701,28592363,Confirmation Needed,4
3702,28584261,Bug,5
3703,28565386,Bug,10
3704,28565386,Confirmation Needed,10
3705,28547974,Bug,3
3706,28519697,Bug,5
3707,28519039,Bug,6
3708,28519039,Translation,6
3709,28445782,Bug,1
3710,28445782,Information / Interface,1
3711,28441709,Bug,0
3712,28441230,Bug,3
3713,28427054,Bug,7
3714,28427054,Enhancement,7
3715,28307889,Bug,2
3716,28237036,Bug,4
3717,28184744,Bug,1
3718,28184744,Information / Interface,1
3719,28184744,NPC,1
3720,28129337,Bug,3
3721,28129337,Crash / Freeze,3
3722,28126880,Bug,4
3723,28126880,Crash / Freeze,4
3724,28126880,Easy-fix,4
3725,28125499,Bug,4
3726,28055865,Bug,5
3727,28055865,Easy-fix,5
3728,28045016,Balance,1
3729,28045016,Bug,1
3730,27994724,Bug,4
3731,27994724,Information / Interface,4
3732,27931843,Bug,1
3733,27931843,Crash / Freeze,1
3734,27852310,Bug,5
3735,27849881,Bug,2
3736,27847300,Bug,5
3737,27840049,Bug,2
3738,27839623,Bug,4
3739,27835977,Bug,1
3740,27767348,Bug,3
3741,27752517,Bug,0
3742,27752517,Easy-fix,0
3743,27750311,Bug,0
3744,27744653,Bug,1
3745,27744287,Bug,3
3746,27743931,Bug,4
3747,27743931,Mapgen,4
3748,27739957,Bug,3
3749,27739957,Enhancement,3
3750,27739481,Bug,2
3751,27686875,Bug,13
3752,27686875,Confirmation Needed,13
3753,27682913,Bug,3
3754,27675813,Bug,2
3755,27675719,Bug,4
3756,27651264,Balance,10
3757,27651264,Bug,10
3758,27651264,Easy-fix,10
3759,27641676,Bug,2
3760,27610158,Bug,3
3761,27609758,Balance,5
3762,27609758,Bug,5
3763,27569594,Bug,1
3764,27475211,Bug,9
3765,27475211,Easy-fix,9
3766,27465991,Bug,5
3767,27465991,Enhancement,5
3768,27443390,Bug,3
3769,27421135,Bug,14
3770,27374495,Bug,1
3771,27374495,Easy-fix,1
3772,27276526,Bug,8
3773,27221640,Bug,5
3774,27214448,Bug,2
3775,27208845,Bug,4
3776,27208845,NPC,4
3777,27142281,Bug,2
3778,27142281,Information / Interface,2
3779,27138712,Bug,2
3780,27107550,Bug,0
3781,27077107,Bug,5
3782,26985916,Bug,2
3783,26963657,Bug,0
3784,26937942,Bug,0
3785,26929029,Bug,7
3786,26822616,Bug,2
3787,26792683,Bug,1
3788,26776150,Bug,1
3789,26776150,Information / Interface,1
3790,26771506,Bug,2
3791,26767564,Bug,0
3792,26765218,Bug,3
3793,26762673,Bug,1
3794,26760432,Bug,0
3795,26751749,Balance,0
3796,26751749,Bug,0
3797,26751749,Easy-fix,0
3798,26751219,Bug,0
3799,26749740,Bug,0
3800,26749612,Bug,1
3801,26749568,Bug,0
3802,26749396,Bug,7
3803,26749164,Bug,1
3804,26749132,Bug,0
3805,26748957,Bug,0
3806,26743688,Bug,2
3807,26737271,Bug,14
3808,26737271,Easy-fix,14
3809,26733946,Bug,11
3810,26733447,Bug,1
3811,26731485,Bug,8
3812,26731485,Easy-fix,8
3813,26724731,Bug,0
3814,26666809,Bug,1
3815,26630970,Bug,15
3816,26622442,Bug,1
3817,26621332,Bug,0
3818,26602429,Bug,0
3819,26600666,Bug,7
3820,26600666,Enhancement,7
3821,26600666,Information / Interface,7
3822,26566199,Bug,3
3823,26566199,Duplicate,3
3824,26528556,Bug,0
3825,26525790,Bug,2
3826,26502292,Balance,2
3827,26502292,Bug,2
3828,26496092,Bug,3
3829,26457898,Bug,8
3830,26454840,Bug,3
3831,26453460,Bug,4
3832,26453460,Confirmation Needed,4
3833,26402430,Bug,8
3834,26366282,Bug,4
3835,26326521,Bug,9
3836,26326521,Crash / Freeze,9
3837,26311485,Bug,2
3838,26311485,Duplicate,2
3839,26298706,Bug,8
3840,26294924,Bug,1
3841,26267136,Bug,0
3842,26223912,Bug,0
3843,26223912,Crash / Freeze,0
3844,26146481,Bug,4
3845,26119773,Bug,0
3846,26119773,Easy-fix,0
3847,26037451,Bug,2
3848,25969200,Bug,2
3849,25969200,Information / Interface,2
3850,25937871,Bug,2
3851,25894109,Bug,1
3852,25884845,Bug,0
3853,25828384,Bug,4
3854,25828384,NPC,4
3855,25787030,Bug,1
3856,25755531,Bug,4
3857,25755531,Priority,4
3858,25752166,Balance,4
3859,25752166,Bug,4
3860,25695021,Bug,3
3861,25513920,Bug,0
3862,25513920,Easy-fix,0
3863,25496648,Bug,0
3864,25468201,Bug,2
3865,25468201,Crash / Freeze,2
3866,25450555,Bug,1
3867,25444058,Bug,1
3868,25440147,Bug,1
3869,25438964,Bug,4
3870,25432560,Bug,3
3871,25432560,NPC,3
3872,25306075,Bug,1
3873,25296549,Bug,7
3874,25284682,Bug,3
3875,25280985,Bug,3
3876,25268484,Bug,1
3877,25251086,Bug,1
3878,25212499,Bug,7
3879,25169766,Bug,2
3880,25149646,Bug,3
3881,25145080,Bug,3
3882,25124680,Bug,2
3883,25084110,Bug,3
3884,25067254,Bug,1
3885,25049174,Bug,1
3886,25049174,NPC,1
3887,25010305,Bug,2
3888,24989937,Bug,0
3889,24967989,Bug,7
3890,24960624,Bug,8
3891,24960624,Confirmation Needed,8
3892,24959881,Bug,1
3893,24958324,Bug,3
3894,24958324,Easy-fix,3
3895,24956666,Bug,1
3896,24951202,Bug,5
3897,24945377,Bug,3
3898,24945377,Confirmation Needed,3
3899,24945377,Information / Interface,3
3900,24929805,Bug,11
3901,24929805,Confirmation Needed,11
3902,24909018,Bug,3
3903,24901219,Bug,1
3904,24881272,Bug,2
3905,24860716,Bug,1
3906,24858852,Bug,3
3907,24858852,Enhancement,3
3908,24849862,Bug,1
3909,24849862,Confirmation Needed,1
3910,24845443,Bug,1
3911,24824696,Bug,2
3912,24818509,Bug,7
3913,24810937,Bug,8
3914,24810937,Confirmation Needed,8
3915,24751083,Bug,0
3916,24727397,Bug,5
3917,24724137,Bug,1
3918,24724137,Crash / Freeze,1
3919,24662892,Bug,2
3920,24662252,Bug,4
3921,24659455,Bug,9
3922,24465406,Bug,1
3923,24465406,NPC,1
3924,24402077,Bug,2
3925,24402022,Bug,0
3926,24332490,Bug,7
3927,24297634,Bug,0
3928,24236902,Bug,0
3929,24234179,Bug,0
3930,24230434,Bug,5
3931,24230434,Confirmation Needed,5
3932,24213215,Bug,6
3933,24213215,Enhancement,6
3934,24087717,Bug,1
3935,24087717,Confirmation Needed,1
3936,24085353,Bug,2
3937,24085353,Confirmation Needed,2
3938,24066397,Bug,3
3939,24066397,Confirmation Needed,3
3940,24043621,Bug,0
3941,24043621,Confirmation Needed,0
3942,24043621,Crash / Freeze,0
3943,24014125,Bug,4
3944,24014125,Confirmation Needed,4
3945,24014125,Crash / Freeze,4
3946,23968744,Bug,5
3947,23968744,Confirmation Needed,5
3948,23909950,Bug,2
3949,23909950,Confirmation Needed,2
3950,23904662,Bug,5
3951,23904662,Confirmation Needed,5
3952,23903674,Bug,3
3953,23903674,Confirmation Needed,3
3954,23903674,Crash / Freeze,3
3955,23896954,Bug,0
3956,23896582,Bug,1
3957,23896582,Confirmation Needed,1
3958,23837905,Bug,6
3959,23837905,Confirmation Needed,6
3960,23831381,Bug,1
3961,23831381,Confirmation Needed,1
3962,23802746,Bug,1
3963,23802746,Easy-fix,1
3964,23773572,Bug,9
3965,23773572,Easy-fix,9
3966,23749404,Bug,1
3967,23749404,Confirmation Needed,1
3968,23741919,Bug,9
3969,23741919,Confirmation Needed,9
3970,23738435,Bug,0
3971,23702682,Bug,2
3972,23702570,Bug,5
3973,23700899,Bug,0
3974,23615354,Bug,7
3975,23613900,Bug,2
3976,23613900,Crash / Freeze,2
3977,23608968,Bug,2
3978,23608968,Confirmation Needed,2
3979,23606400,Bug,5
3980,23555997,Bug,14
3981,23551351,Bug,3
3982,23548236,Bug,0
3983,23548236,Confirmation Needed,0
3984,23548236,Crash / Freeze,0
3985,23545422,Bug,2
3986,23545422,Crash / Freeze,2
3987,23544083,Bug,8
3988,23530232,Bug,3
3989,23530232,Crash / Freeze,3
3990,23525329,Bug,5
3991,23525329,Confirmation Needed,5
3992,23356798,Bug,0
3993,23352744,Bug,0
3994,23214408,Bug,1
3995,23214408,Information / Interface,1
3996,23200314,Bug,2
3997,23200314,Confirmation Needed,2
3998,23200167,Bug,1
3999,23200167,Confirmation Needed,1
4000,23194077,Bug,3
4001,23194077,Confirmation Needed,3
4002,23194007,Bug,5
4003,23194007,Confirmation Needed,5
4004,23193977,Bug,3
4005,23193977,Confirmation Needed,3
4006,23184898,Bug,1
4007,23184898,Confirmation Needed,1
4008,23181809,Bug,0
4009,23161220,Bug,1
4010,23161220,Confirmation Needed,1
4011,23111920,Bug,4
4012,23111920,Confirmation Needed,4
4013,23111920,Crash / Freeze,4
4014,23068959,Bug,8
